                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20250323"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87 
                                     720                  1.7700036789283972E+007                  9.9996865999498912E+000                 -7.7848167044362668E+000                  2.1093181672078924E+000                                      928                  1.5817767388491459E+000                  1.5806754703293474E-001                  7.8132636453558871E-008                  9.9999988799713979E-001                  9.9999953449385892E-001                  1.5806754703293474E-001                  7.8132636453558871E-008                  9.9999988799713979E-001                  9.9999953449385892E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4631912147822464E+033                  4.4780116355617119E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9964121201180856E+000                 -2.6639970712121507E+001                 -9.8999999999999986E+001                  3.9964121201180851E+000                  4.3264458324768293E+000                  9.9026109815331765E+003                  3.9957497183722013E+000                  8.6763635509693915E-001                  3.7027813061047299E+000                  5.0440723363661400E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5497179631077165E+000                  1.0191358599640588E+000                  1.6509424889341979E+001                  1.0867602711325504E+000                  5.6952030064474657E-001                  1.3904060093000059E-001                  8.4154164211000237E-001                  1.5997393502380428E-004                  3.4025424064628243E-004                  3.4468833607860672E-003                  9.3805276451495688E-003                  5.6800477304938521E+000                  4.1197579317635906E+000                  4.4518877153946690E-001                  3.9962900464489821E+000                 -2.6639970712121507E+001                  0.0000000000000000E+000                                        0                  7.2000000000000000E+002                  1.7700036789283991E+007                  2.1987088215121937E+000                  1.8954116167213876E+001                  2.0538439527612690E+002                  2.3075362551502283E+002                  7.3739737050121033E+000                  6.9918422200828099E+000                 -1.5018523516217473E-004                 -2.0025291599405193E-001                  9.9996865999498912E+000                  8.9003134000500914E+000                 -7.7848167044362677E+000                 -7.7848167044362677E+000                 -7.7848167044362677E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849947517943315E+053                 -1.8507505109418006E+035                  0.0000000000000000E+000                 -1.8507505109418006E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     730                  1.7701322741451200E+007                  9.9996647699145278E+000                 -7.7579077433843757E+000                  2.1093269110060300E+000                                      928                  1.5815252549927268E+000                  1.5806789210651431E-001                  7.8132806089535379E-008                  9.9999988840549514E-001                  9.9999953439006484E-001                  1.5806789210651431E-001                  7.8132806089535379E-008                  9.9999988840549514E-001                  9.9999953439006484E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4630146443438055E+033                  4.4778171302030910E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9964354992875117E+000                 -2.6638840696106964E+001                 -1.1740169830895265E+001                  3.9964354992875122E+000                  4.3264300812862340E+000                  9.9031240208614308E+003                  3.9957722179309689E+000                  8.6767910725751274E-001                  3.7026948536864448E+000                  5.0430683428332304E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5497359486512705E+000                  1.0191898674405737E+000                  1.6509455505271742E+001                  1.0868783001320224E+000                  5.6948032953667171E-001                  1.3896065871442662E-001                  8.4162159550148130E-001                  1.5998338057894972E-004                  3.4017744129170104E-004                  3.4468833607860651E-003                  9.3805276451495549E-003                  5.6799040864972419E+000                  4.1198801960709472E+000                  4.4496369950292874E-001                  3.9963134954441539E+000                 -2.6638840696106964E+001                  0.0000000000000000E+000                                        0                  7.3000000000000000E+002                  1.7701322741451222E+007                  2.1987069508739059E+000                  1.8954105416570862E+001                  2.0538495727436367E+002                  2.3075318720406639E+002                  7.3739618563257725E+000                  6.9918457925721853E+000                 -5.0147942582975342E-005                 -2.0021252551697868E-001                  9.9996647699145278E+000                  8.9003352300854495E+000                 -7.7579077433843757E+000                 -7.7579077433843757E+000                 -7.7579077433843757E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849946766878779E+053                 -1.8507551584491013E+035                  0.0000000000000000E+000                 -1.8507551584491013E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     740                  1.7702607142059058E+007                  9.9996413993843785E+000                 -7.7256037504457780E+000                  2.1082586138746500E+000                                      928                  1.5812715944126006E+000                  1.5806826153280470E-001                  7.8132988514093411E-008                  9.9999988883821100E-001                  9.9999953430603106E-001                  1.5806826153280470E-001                  7.8132988514093411E-008                  9.9999988883821100E-001                  9.9999953430603106E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4628375914386547E+033                  4.4776218987866929E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9964586331060743E+000                 -2.6637712187312427E+001                 -9.8999999999999986E+001                  3.9964586331060743E+000                  4.3264142553364691E+000                  9.9036273366328587E+003                  3.9957942899263492E+000                  8.6772179515473291E-001                  3.7026084628875640E+000                  5.0420652645273867E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5497539089993850E+000                  1.0192438858701274E+000                  1.6509486139980652E+001                  1.0869962187808788E+000                  5.6944040446804101E-001                  1.3888080857773924E-001                  8.4170145679634700E-001                  1.5999281327997575E-004                  3.4010076657895914E-004                  3.4468833607860646E-003                  9.3805276451495445E-003                  5.6797595121773350E+000                  4.1200018810528896E+000                  4.4473855971602366E-001                  3.9963366989986455E+000                 -2.6637712187312427E+001                  0.0000000000000000E+000                                        0                  7.4000000000000000E+002                  1.7702607142059073E+007                  2.1987049549124853E+000                  1.8954093945686761E+001                  2.0538555872379268E+002                  2.3075271772848319E+002                  7.3739491864614601E+000                  6.9918496313229044E+000                  4.9862749903974100E-005                 -2.0017210446253947E-001                  9.9996413993843785E+000                  8.9003586006155970E+000                 -7.7256037504457780E+000                 -7.7256037504457780E+000                 -7.7256037504457780E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849946016718491E+053                 -1.8507601166093142E+035                  0.0000000000000000E+000                 -1.8507601166093142E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     750                  1.7703889891601406E+007                  9.9996164428394376E+000                 -7.6986947893938860E+000                  2.1082851427680938E+000                                      928                  1.5810158623562853E+000                  1.5806865603170123E-001                  7.8133182224893998E-008                  9.9999988928188233E-001                  9.9999953410279596E-001                  1.5806865603170123E-001                  7.8133182224893998E-008                  9.9999988928188233E-001                  9.9999953410279596E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4626600594419847E+033                  4.4774259254733361E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9964815242272298E+000                 -2.6636585255663885E+001                 -9.8999999999999986E+001                  3.9964815242272298E+000                  4.3263983999603264E+000                  9.9041261241663269E+003                  3.9958161622375026E+000                  8.6776444206259562E-001                  3.7025220851826424E+000                  5.0410625377240203E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5497718429613476E+000                  1.0192979164903011E+000                  1.6509516796162320E+001                  1.0871140177783822E+000                  5.6940052855975098E-001                  1.3880105676173149E-001                  8.4178121975190012E-001                  1.6000223207791658E-004                  3.4002422235718927E-004                  3.4468833607860633E-003                  9.3805276451495393E-003                  5.6796139856918630E+000                  4.1201229639416601E+000                  4.4451336414054105E-001                  3.9963596597634092E+000                 -2.6636585255663885E+001                  0.0000000000000000E+000                                        0                  7.5000000000000000E+002                  1.7703889891601428E+007                  2.1987028299430840E+000                  1.8954081733383919E+001                  2.0538620078965258E+002                  2.3075221616670925E+002                  7.3739356711974944E+000                  6.9918537442398527E+000                  1.4990371653780864E-004                 -2.0013171854550496E-001                  9.9996164428394376E+000                  8.9003835571605343E+000                 -7.6986947893938860E+000                 -7.6986947893938860E+000                 -7.6986947893938860E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849945267520429E+053                 -1.8507654029794572E+035                  0.0000000000000000E+000                 -1.8507654029794572E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     760                  1.7705171101982217E+007                  9.9995897573572616E+000                 -7.6663907964552882E+000                  2.1084215906237240E+000                                      928                  1.5807579380257741E+000                  1.5806907786283902E-001                  7.8133392253070927E-008                  9.9999988625310365E-001                  9.9999953387615148E-001                  1.5806907786283902E-001                  7.8133392253070927E-008                  9.9999988625310365E-001                  9.9999953387615148E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4624819745573110E+033                  4.4772291031838852E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9965041508756785E+000                 -2.6635459879043548E+001                 -9.8999999999999986E+001                  3.9965041508756785E+000                  4.3263824663159367E+000                  9.9046141193536805E+003                  3.9958375602279355E+000                  8.6780700834659197E-001                  3.7024357936328838E+000                  5.0400610101803350E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5497897506822671E+000                  1.0193519662357564E+000                  1.6509547476531388E+001                  1.0872317072335438E+000                  5.6936069836179193E-001                  1.3872139636638459E-001                  8.4186089126907659E-001                  1.6001163739911379E-004                  3.3994780186099915E-004                  3.4468833607860646E-003                  9.3805276451495376E-003                  5.6794673959152009E+000                  4.1202434158035892E+000                  4.4428806405126303E-001                  3.9963823559708174E+000                 -2.6635459879043548E+001                  0.0000000000000000E+000                                        0                  7.6000000000000000E+002                  1.7705171101982240E+007                  2.1987005643327908E+000                  1.8954068712806677E+001                  2.0538688713234376E+002                  2.3075167962755245E+002                  7.3739212343364500E+000                  6.9918581560121940E+000                  2.4989401634361495E-004                 -2.0009129497381611E-001                  9.9995897573572616E+000                  8.9004102426427085E+000                 -7.6663907964552882E+000                 -7.6663907964552882E+000                 -7.6663907964552882E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849944519219113E+053                 -1.8507710364070240E+035                  0.0000000000000000E+000                 -1.8507710364070240E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     770                  1.7706450793459382E+007                  9.9995612588207941E+000                 -7.6340868035166904E+000                  2.1063987669237663E+000                                      928                  1.5805830372962648E+000                  1.5644251343789214E-001                  7.8133611547978643E-008                  9.9999988678362584E-001                  9.9999953368370043E-001                  1.5644251343789214E-001                  7.8133611547978643E-008                  9.9999988678362584E-001                  9.9999953368370043E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4623120097772489E+033                  4.4770298768506095E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9965317786961325E+000                 -2.6634334841294223E+001                 -9.8999999999999986E+001                  3.9965317786961321E+000                  4.3263664612641364E+000                  9.9050931477215890E+003                  3.9958585640089699E+000                  8.6784952034070950E-001                  3.7023495319163957E+000                  5.0390600277654084E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5498076501717764E+000                  1.0194060420636961E+000                  1.6509578087430363E+001                  1.0873496422693092E+000                  5.6932079361188570E-001                  1.3864158686819225E-001                  8.4194071279098814E-001                  1.6002635071031790E-004                  3.3987126872877827E-004                  3.4468833607860651E-003                  9.3805276451495480E-003                  5.6793196816007434E+000                  4.1203632149537617E+000                  4.4377944056289131E-001                  3.9964101341075100E+000                 -2.6634334841294223E+001                  0.0000000000000000E+000                                        0                  7.7000000000000000E+002                  1.7706450793459401E+007                  2.1986981512491126E+000                  1.8954054844687494E+001                  2.0538761990580900E+002                  2.3075110640887820E+002                  7.3739058310654721E+000                  6.9918628811992960E+000                  3.4990036966692570E-004                 -2.0005087998571644E-001                  9.9995612588207941E+000                  8.9004387411791779E+000                 -7.6340868035166904E+000                 -7.6340868035166904E+000                 -7.6340868035166904E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849943771802573E+053                 -1.8507770423045671E+035                  0.0000000000000000E+000                 -1.8507770423045671E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     780                  1.7707728208818723E+007                  9.9995308434561530E+000                 -7.6125066759698656E+000                  2.1059728548264300E+000                                      928                  1.5804769945582937E+000                  1.5644298928582773E-001                  7.8133849426636240E-008                  9.9999988734983425E-001                  9.9999953352565307E-001                  1.5644298928582773E-001                  7.8133849426636240E-008                  9.9999988734983425E-001                  9.9999953352565307E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4621400796409691E+033                  4.4768226034510739E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9965574182406827E+000                 -2.6633219091302074E+001                 -1.1740169830895265E+001                  3.9965574182406831E+000                  4.3263503375902310E+000                  9.9055604743215827E+003                  3.9958790537280406E+000                  8.6789201254805393E-001                  3.7022632265192379E+000                  5.0380587374306078E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5498253914962588E+000                  1.0194594044342342E+000                  1.6509607633985830E+001                  1.0874682258087527E+000                  5.6928067811792249E-001                  1.3856135588113930E-001                  8.4202095628216866E-001                  1.6004367534013913E-004                  3.3979435618413495E-004                  3.4468833607860612E-003                  9.3805276451495358E-003                  5.6791708437102573E+000                  4.1204822556704075E+000                  4.4357614107006915E-001                  3.9964358377692775E+000                 -2.6633219091302074E+001                  0.0000000000000000E+000                                        0                  7.8000000000000000E+002                  1.7707728208818741E+007                  2.1986955823169581E+000                  1.8954040080893321E+001                  2.0538840176564116E+002                  2.3075049440890461E+002                  7.3738894062201794E+000                  6.9918679378776263E+000                  4.5000974664059068E-004                 -2.0001054367715296E-001                  9.9995308434561530E+000                  8.9004691565438190E+000                 -7.6125066759698665E+000                 -7.6125066759698665E+000                 -7.6125066759698665E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849943025712905E+053                 -1.8507834512801194E+035                  0.0000000000000000E+000                 -1.8507834512801194E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     790                  1.7709003360638112E+007                  9.9994982585677334E+000                 -7.5748738495262016E+000                  2.1047644074492950E+000                                      928                  1.5803577677778897E+000                  1.5644349907914049E-001                  7.8134102805975185E-008                  9.9999988795643435E-001                  9.9999953342814396E-001                  1.5644349907914049E-001                  7.8134102805975185E-008                  9.9999988795643435E-001                  9.9999953342814396E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4619556289686206E+033                  4.4766161404902050E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9965761944273370E+000                 -2.6632103982407347E+001                 -9.8999999999999986E+001                  3.9965761944273370E+000                  4.3263340399455981E+000                  9.9060055794779346E+003                  3.9958985682593782E+000                  8.6793436510298982E-001                  3.7021771061969413E+000                  5.0370597926036608E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5498431169871489E+000                  1.0195131127033203E+000                  1.6509637529348161E+001                  1.0875866315352898E+000                  5.6924063160577676E-001                  1.3848126285741691E-001                  8.4210106077349078E-001                  1.6005491357751821E-004                  3.3971761335718374E-004                  3.4468833607860612E-003                  9.3805276451495376E-003                  5.6790207069305927E+000                  4.1206004678841346E+000                  4.4343679367467165E-001                  3.9964546582206664E+000                 -2.6632103982407347E+001                  0.0000000000000000E+000                                        0                  7.9000000000000000E+002                  1.7709003360638130E+007                  2.1986928369800687E+000                  1.8954024303285092E+001                  2.0538923918328629E+002                  2.3074983851543331E+002                  7.3738718251041551E+000                  6.9918733697236224E+000                  5.4996430122968758E-004                 -1.9997007296874039E-001                  9.9994982585677334E+000                  8.9005017414322420E+000                 -7.5748738495262016E+000                 -7.5748738495262016E+000                 -7.5748738495262016E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849942280942614E+053                 -1.8507902831391018E+035                  0.0000000000000000E+000                 -1.8507902831391018E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     800                  1.7710276561731685E+007                  9.9994635153336198E+000                 -7.5532937219793768E+000                  2.1045046595724139E+000                                      928                  1.5802335572865089E+000                  1.5644404264361503E-001                  7.8134374612678409E-008                  9.9999988858807221E-001                  9.9999953335422909E-001                  1.5644404264361503E-001                  7.8134374612678409E-008                  9.9999988858807221E-001                  9.9999953335422909E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4617695378558148E+033                  4.4764109002123005E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9965948657322832E+000                 -2.6630984565919185E+001                 -9.8999999999999986E+001                  3.9965948657322827E+000                  4.3263177994512505E+000                  9.9064558859502376E+003                  3.9959183099372573E+000                  8.6797671693062528E-001                  3.7020908935838523E+000                  5.0360599756470647E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5498609100582250E+000                  1.0195674250370557E+000                  1.6509668104338736E+001                  1.0877048873746742E+000                  5.6920064451421204E-001                  1.3840128867485446E-001                  8.4218104616308154E-001                  1.6006470127535776E-004                  3.3964102099654766E-004                  3.4468833607860607E-003                  9.3805276451495324E-003                  5.6788692486676924E+000                  4.1207178863502998E+000                  4.4327584976483630E-001                  3.9964733797871101E+000                 -2.6630984565919185E+001                  0.0000000000000000E+000                                        0                  8.0000000000000000E+002                  1.7710276561731707E+007                  2.1986899161587501E+000                  1.8954007517150600E+001                  2.0539013187229085E+002                  2.3074913895412465E+002                  7.3738530937056481E+000                  6.9918791748246427E+000                  6.5008326831734813E-004                 -1.9992974367685984E-001                  9.9994635153336198E+000                  8.9005364846663575E+000                 -7.5532937219793768E+000                 -7.5532937219793768E+000                 -7.5532937219793768E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849941537308832E+053                 -1.8507975768953176E+035                  0.0000000000000000E+000                 -1.8507975768953176E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     810                  1.7711547246856745E+007                  9.9994263486571846E+000                 -7.5209897290407790E+000                  2.1031948670808842E+000                                      928                  1.5801078000706901E+000                  1.5644462412748597E-001                  7.8134667387174685E-008                  9.9999988926201677E-001                  9.9999953309207290E-001                  1.5644462412748597E-001                  7.8134667387174685E-008                  9.9999988926201677E-001                  9.9999953309207290E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4615836670657498E+033                  4.4762057719317319E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9966141648323599E+000                 -2.6629863285440337E+001                 -9.8999999999999986E+001                  3.9966141648323599E+000                  4.3263014307193535E+000                  9.9068885499431999E+003                  3.9959372773140474E+000                  8.6801893808281361E-001                  3.7020048370616272E+000                  5.0350621668102449E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5498787323323402E+000                  1.0196220971128280E+000                  1.6509699110600319E+001                  1.0878229407204663E+000                  5.6916073457129313E-001                  1.3832146878958193E-001                  8.4226087717593623E-001                  1.6007415031644331E-004                  3.3956461263256630E-004                  3.4468833607860560E-003                  9.3805276451495341E-003                  5.6787163397063534E+000                  4.1208343807725667E+000                  4.4309839005481128E-001                  3.9964927339220964E+000                 -2.6629863285440337E+001                  0.0000000000000000E+000                                        0                  8.1000000000000000E+002                  1.7711547246856760E+007                  2.1986867983385499E+000                  1.8953989598843567E+001                  2.0539108662015349E+002                  2.3074839036010292E+002                  7.3738330708326192E+000                  6.9918853991067591E+000                  7.5008641738014343E-004                 -1.9988932162402928E-001                  9.9994263486571846E+000                  8.9005736513427944E+000                 -7.5209897290407790E+000                 -7.5209897290407790E+000                 -7.5209897290407790E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849940795141513E+053                 -1.8508053513724359E+035                  0.0000000000000000E+000                 -1.8508053513724359E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     820                  1.7712816196803838E+007                  9.9993866618266924E+000                 -7.4940807679888870E+000                  2.1031275358234902E+000                                      928                  1.5799811931623964E+000                  1.5644524504469715E-001                  7.8134976021261133E-008                  9.9999988720218369E-001                  9.9999953289738097E-001                  1.5644524504469715E-001                  7.8134976021261133E-008                  9.9999988720218369E-001                  9.9999953289738097E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4613978441901379E+033                  4.4759999465184124E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9966338387451934E+000                 -2.6628741397545724E+001                 -9.8999999999999986E+001                  3.9966338387451934E+000                  4.3262850334830745E+000                  9.9073160739760369E+003                  3.9959560185486205E+000                  8.6806110317265817E-001                  3.7019187832024900E+000                  5.0340645865409351E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5498965633695416E+000                  1.0196769872521849E+000                  1.6509730370509317E+001                  1.0879408640894799E+000                  5.6912087721775095E-001                  1.3824175408306158E-001                  8.4234060298044744E-001                  1.6008352436753742E-004                  3.3948834098188816E-004                  3.4468833607860633E-003                  9.3805276451495497E-003                  5.6785618342509903E+000                  4.1209500022302157E+000                  4.4290833701973881E-001                  3.9965124664696696E+000                 -2.6628741397545724E+001                  0.0000000000000000E+000                                        0                  8.2000000000000000E+002                  1.7712816196803849E+007                  2.1986834756292479E+000                  1.8953970503016773E+001                  2.0539210590449304E+002                  2.3074759077753544E+002                  7.3738117048879568E+000                  6.9918920592334546E+000                  8.5015266547846613E-004                 -1.9984892607905966E-001                  9.9993866618266924E+000                  8.9006133381732866E+000                 -7.4940807679888870E+000                 -7.4940807679888870E+000                 -7.4940807679888870E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849940053984425E+053                 -1.8508136469175653E+035                  0.0000000000000000E+000                 -1.8508136469175653E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
