                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r24.08.1"          1.0000000000000000E+001          8.9000000000000004E+000          2.2000000000000002E+000                       "gfortran"                         "13.3.0"           "aarch64-macos-24.7.1"                       "20250323" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             870          1.7719894510405667E+007          2.1986602743090016E+000          1.8953837163249929E+001          2.0539926129008089E+002          2.3074196950513749E+002          7.3736619360314153E+000          6.9919391331154985E+000          1.4126468902959464E-003         -1.9962172448609686E-001          9.9991078937793088E+000          8.9008921062206596E+000         -7.3274967633173880E+000         -7.3274967633173880E+000         -7.3274967633173880E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849935919675327E+053         -1.8508711999186360E+035          0.0000000000000000E+000         -1.8508711999186360E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             875          1.7720786502793148E+007          2.1986566822993958E+000          1.8953816519653312E+001          2.0540037352146524E+002          2.3074109478584404E+002          7.3736386816105330E+000          6.9919464873027346E+000          1.4840020411741451E-003         -1.9959284458391927E-001          9.9990645429286253E+000          8.9009354570713430E+000         -7.3059828341522026E+000         -7.3059828341522026E+000         -7.3059828341522026E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849935398669531E+053         -1.8508800796677178E+035          0.0000000000000000E+000         -1.8508800796677178E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             880          1.7721722375120305E+007          2.1986527259521251E+000          1.8953793782162936E+001          2.0540159960724733E+002          2.3074013030361161E+002          7.3736130527317654E+000          6.9919546029369819E+000          1.5590157221036897E-003         -1.9956250779054763E-001          9.9990167499669766E+000          8.9009832500329935E+000         -7.2844689049870173E+000         -7.2844689049870173E+000         -7.2844689049870173E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849934852031021E+053         -1.8508898650958751E+035          0.0000000000000000E+000         -1.8508898650958751E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             885          1.7722702585072681E+007          2.1986483647568442E+000          1.8953768717958127E+001          2.0540295231645680E+002          2.3073906596823926E+002          7.3735847837284050E+000          6.9919635663110933E+000          1.6377299190492730E-003         -1.9953060096601938E-001          9.9989640162417199E+000          8.9010359837582484E+000         -7.2575599439351262E+000         -7.2575599439351262E+000         -7.2575599439351262E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849934279491911E+053         -1.8509006408189896E+035          0.0000000000000000E+000         -1.8509006408189896E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             890          1.7723731550971817E+007          2.1986435352350204E+000          1.8953740962216724E+001          2.0540445157518801E+002          2.3073788605123255E+002          7.3735534595594965E+000          6.9919735114122581E+000          1.7205557861011940E-003         -1.9949708341600814E-001          9.9989055639530076E+000          8.9010944360469590E+000         -7.2360460147699399E+000         -7.2360460147699399E+000         -7.2360460147699399E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849933678470800E+053         -1.8509125847172977E+035          0.0000000000000000E+000         -1.8509125847172977E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             895          1.7724810596633557E+007          2.1986381646817019E+000          1.8953710097089736E+001          2.0540612028883294E+002          2.3073657245495195E+002          7.3735186036002824E+000          6.9919845929411322E+000          1.8075052563897530E-003         -1.9946171075717337E-001          9.9988404986540473E+000          8.9011595013459210E+000         -7.2090708553364093E+000         -7.2090708553364093E+000         -7.2090708553364093E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849933048193667E+053         -1.8509258440859926E+035          0.0000000000000000E+000         -1.8509258440859926E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             900          1.7725939121600725E+007          2.1986322387215034E+000          1.8953676039952640E+001          2.0540796305230697E+002          2.3073512153538141E+002          7.3734801206454748E+000          6.9919968424421821E+000          1.8989964590280363E-003         -1.9942491169347118E-001          9.9987686406659630E+000          8.9012313593340053E+000         -7.1876231245528635E+000         -7.1876231245528635E+000         -7.1876231245528635E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849932389010346E+053         -1.8509405131567353E+035          0.0000000000000000E+000         -1.8509405131567353E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             905          1.7727125351714596E+007          2.1986255696834283E+000          1.8953637712229661E+001          2.0541003885902725E+002          2.3073348670899247E+002          7.3734367823733953E+000          6.9920106572927940E+000          1.9948460199478856E-003         -1.9938569892667127E-001          9.9986876868583536E+000          8.9013123131416130E+000         -7.1553191316142657E+000         -7.1553191316142657E+000         -7.1553191316142657E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849931696114978E+053         -1.8509569520771554E+035          0.0000000000000000E+000         -1.8509569520771554E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             910          1.7728366526721027E+007          2.1986181152930619E+000          1.8953594870951559E+001          2.0541236117598459E+002          2.3073165730474221E+002          7.3733883094492798E+000          6.9920261296186172E+000          2.0957402683051104E-003         -1.9934453984532480E-001          9.9985971107668092E+000          8.9014028892331609E+000         -7.1230813370573065E+000         -7.1230813370573065E+000         -7.1230813370573065E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849930971118538E+053         -1.8509753493749087E+035          0.0000000000000000E+000         -1.8509753493749087E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             915          1.7729663984257121E+007          2.1986097713067112E+000          1.8953546917000896E+001          2.0541496292718190E+002          2.3072960729237258E+002          7.3733340172942583E+000          6.9920434824168343E+000          2.2016431498234974E-003         -1.9930137482927759E-001          9.9984956264172222E+000          8.9015043735827444E+000         -7.0908435425003482E+000         -7.0908435425003482E+000         -7.0908435425003482E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849930213238230E+053         -1.8509959232819468E+035          0.0000000000000000E+000         -1.8509959232819468E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             920          1.7731022703046698E+007          2.1986003696478700E+000          1.8953492884399246E+001          2.0541789711114745E+002          2.3072729478825187E+002          7.3732728034221013E+000          6.9920630739634486E+000          2.3130354545427712E-003         -1.9925593583670798E-001          9.9983811640959157E+000          8.9016188359040527E+000         -7.0586057479433899E+000         -7.0586057479433899E+000         -7.0586057479433899E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849929419564063E+053         -1.8510191187276467E+035          0.0000000000000000E+000         -1.8510191187276467E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             925          1.7732445038167439E+007          2.1985897802266350E+000          1.8953432025474658E+001          2.0542120487070795E+002          2.3072468725295681E+002          7.3732038127274802E+000          6.9920851833341064E+000          2.4303079008378839E-003         -1.9920848184814227E-001          9.9982521166207512E+000          8.9017478833792190E+000         -7.0317629852731374E+000         -7.0317629852731374E+000         -7.0317629852731374E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849928588718224E+053         -1.8510452823601273E+035          0.0000000000000000E+000         -1.8510452823601273E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             930          1.7733932821839038E+007          2.1985777449011108E+000          1.8953362856611847E+001          2.0542496778475444E+002          2.3072172017889085E+002          7.3731253492474114E+000          6.9921103634534578E+000          2.5520353616238925E-003         -1.9915788038034182E-001          9.9981052974189009E+000          8.9018947025810693E+000         -6.9888675237060447E+000         -6.9888675237060447E+000         -6.9888675237060447E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849927719627889E+053         -1.8510748855742533E+035          0.0000000000000000E+000         -1.8510748855742533E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             935          1.7735501819994774E+007          2.1985639543163007E+000          1.8953283599849371E+001          2.0542928341565113E+002          2.3071831646223154E+002          7.3730353836730442E+000          6.9921392738857389E+000          2.6821883682784449E-003         -1.9910422558960308E-001          9.9979368964935063E+000          8.9020631035064657E+000         -6.9513008956440192E+000         -6.9513008956440192E+000         -6.9513008956440192E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849926803080124E+053         -1.8511088477486504E+035          0.0000000000000000E+000         -1.8511088477486504E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             940          1.7737126606717635E+007          2.1985482823198836E+000          1.8953193530103317E+001          2.0543419254851361E+002          2.3071444366281929E+002          7.3729330735305600E+000          6.9921721983359983E+000          2.8183740000708264E-003         -1.9904819405440788E-001          9.9977453170676078E+000          8.9022546829323606E+000         -6.9136680692003543E+000         -6.9136680692003543E+000         -6.9136680692003543E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849925853923993E+053         -1.8511474865464037E+035          0.0000000000000000E+000         -1.8511474865464037E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             945          1.7738824108477712E+007          2.1985303125663651E+000          1.8953090254475843E+001          2.0543982679015301E+002          2.3070999770926664E+002          7.3728156832403968E+000          6.9922100288697031E+000          2.9608822838110838E-003         -1.9898884628815297E-001          9.9975254184951172E+000          8.9024745815048512E+000         -6.8707064092516230E+000         -6.8707064092516230E+000         -6.8707064092516230E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849924862267249E+053         -1.8511916997166409E+035          0.0000000000000000E+000         -1.8511916997166409E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             950          1.7740588250737190E+007          2.1985097664985775E+000          1.8952972171930284E+001          2.0544627501466957E+002          2.3070490815295361E+002          7.3726813704127743E+000          6.9922533743328312E+000          3.1110716482560413E-003         -1.9892675228354573E-001          9.9972737261039146E+000          8.9027262738960520E+000         -6.8277447493028909E+000         -6.8277447493028909E+000         -6.8277447493028909E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849923831653364E+053         -1.8512423014834713E+035          0.0000000000000000E+000         -1.8512423014834713E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             955          1.7742425214475520E+007          2.1984859972594615E+000          1.8952835564686552E+001          2.0545374243937678E+002          2.3069901255910565E+002          7.3725258738172608E+000          6.9923036316357692E+000          3.2685366733755800E-003         -1.9886078883987007E-001          9.9969822210162587E+000          8.9030177789837097E+000         -6.7794542558490924E+000         -6.7794542558490924E+000         -6.7794542558490924E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849922758465101E+053         -1.8513006351024260E+035          0.0000000000000000E+000         -1.8513006351024260E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             960          1.7744343218299698E+007          2.1984583551139303E+000          1.8952676698346288E+001          2.0546243574538033E+002          2.3069214722304761E+002          7.3723449053479868E+000          6.9923622117732895E+000          3.4341941375829513E-003         -1.9879085391582951E-001          9.9966428252141224E+000          8.9033571747858460E+000         -6.7311637623952940E+000         -6.7311637623952940E+000         -6.7311637623952940E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849921637893013E+053         -1.8513684849784462E+035          0.0000000000000000E+000         -1.8513684849784462E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             965          1.7746329005496118E+007          2.1984264134621014E+000          1.8952493120836209E+001          2.0547249224831472E+002          2.3068420305377703E+002          7.3721356259502322E+000          6.9924300645450987E+000          3.6088116450414438E-003         -1.9871769268310172E-001          9.9962501657726328E+000          8.9037498342273338E+000         -6.6828732689414956E+000         -6.6828732689414956E+000         -6.6828732689414956E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849920477672728E+053         -1.8514471096260499E+035          0.0000000000000000E+000         -1.8514471096260499E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             970          1.7748396242898520E+007          2.1983888414407602E+000          1.8952277182896854E+001          2.0548433560360419E+002          2.3067484442654518E+002          7.3718892477372915E+000          6.9925100845653025E+000          3.7921978469314375E-003         -1.9863860018099500E-001          9.9957876832039378E+000          8.9042123167960288E+000         -6.6292539419826300E+000         -6.6292539419826300E+000         -6.6292539419826300E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849919269807740E+053         -1.8515393233374477E+035          0.0000000000000000E+000         -1.8515393233374477E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             975          1.7750529631720711E+007          2.1983450313353456E+000          1.8952025391220040E+001          2.0549816289933611E+002          2.3066391446986458E+002          7.3716017050899421E+000          6.9926036459787069E+000          3.9848078689573400E-003         -1.9855560468805108E-001          9.9952476606309375E+000          8.9047523393690291E+000         -6.5756346150237643E+000         -6.5756346150237643E+000         -6.5756346150237643E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849918023222957E+053         -1.8516468714862700E+035          0.0000000000000000E+000         -1.8516468714862700E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             980          1.7752728423908383E+007          2.1982937644310070E+000          1.8951730740642635E+001          2.0551436616002812E+002          2.3065110179418519E+002          7.3712648916946719E+000          6.9927134580058388E+000          4.1878104462446889E-003         -1.9846716885643162E-001          9.9946147602123165E+000          8.9053852397876518E+000         -6.5167510480725417E+000         -6.5167510480725417E+000         -6.5167510480725417E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849916738339573E+053         -1.8517725611523566E+035          0.0000000000000000E+000         -1.8517725611523566E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             985          1.7755004559202090E+007          2.1982329442221680E+000          1.8951381180586779E+001          2.0553361860995986E+002          2.3063587188279118E+002          7.3708648795279084E+000          6.9928441644277912E+000          4.4014770985283105E-003         -1.9837234149890098E-001          9.9938626465144527E+000          8.9061373534855139E+000         -6.4578674811213181E+000         -6.4578674811213181E+000         -6.4578674811213181E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849915408159943E+053         -1.8519218670493437E+035          0.0000000000000000E+000         -1.8519218670493437E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             990          1.7757338883368902E+007          2.1981605919779179E+000          1.8950965336735006E+001          2.0555656180947625E+002          2.3061771412303301E+002          7.3703884336283592E+000          6.9930002368421418E+000          4.6250377284908321E-003         -1.9826766117397621E-001          9.9929662005096080E+000          8.9070337994903586E+000         -6.3884554341853814E+000         -6.3884554341853814E+000         -6.3884554341853814E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849914043852706E+053         -1.8520988225630120E+035          0.0000000000000000E+000         -1.8520988225630120E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             995          1.7759751206970397E+007          2.1980734767166519E+000          1.8950464636526124E+001          2.0558424196783039E+002          2.3059579612177399E+002          7.3698139637175544E+000          6.9931889565252972E+000          4.8608237126781606E-003         -1.9815383943121820E-001          9.9918844653917986E+000          8.9081155346081697E+000         -6.3190433872494438E+000         -6.3190433872494438E+000         -6.3190433872494438E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849912633807674E+053         -1.8523117969240774E+035          0.0000000000000000E+000         -1.8523117969240774E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1000          1.7762201903963991E+007          2.1979693957321507E+000          1.8949866416129016E+001          2.0561739002297759E+002          2.3056953280477182E+002          7.3691264943850889E+000          6.9934155419729231E+000          5.1080172140471856E-003         -1.9802863623199432E-001          9.9905887635495763E+000          8.9094112364503921E+000         -6.2444301466276988E+000         -6.2444301466276988E+000         -6.2444301466276988E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849911201149083E+053         -1.8525666068004556E+035          0.0000000000000000E+000         -1.8525666068004556E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1005          1.7764701171719827E+007          2.1978437977875416E+000          1.8949144511342748E+001          2.0565750010389530E+002          2.3053773134243383E+002          7.3682953177989585E+000          6.9936905430998006E+000          5.3707954794187775E-003         -1.9789105370408211E-001          9.9890205308402411E+000          8.9109794691597273E+000         -6.1698169060059547E+000         -6.1698169060059547E+000         -6.1698169060059547E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849909739871384E+053         -1.8528745281040149E+035          0.0000000000000000E+000         -1.8528745281040149E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1010          1.7767247603256989E+007          2.1976912183466837E+000          1.8948267505333160E+001          2.0570638512437091E+002          2.3049894068580613E+002          7.3672832897405556E+000          6.9940268993609083E+000          5.6503009378249909E-003         -1.9773793048838842E-001          9.9871086417168389E+000          8.9128913582831295E+000         -6.0952667116907584E+000         -6.0952667116907584E+000         -6.0952667116907584E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849908250740391E+053         -1.8532464316641548E+035          0.0000000000000000E+000         -1.8532464316641548E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1015          1.7769796936475407E+007          2.1975065565836576E+000          1.8947206067324181E+001          2.0576577993622973E+002          2.3045176399271878E+002          7.3660551217098149E+000          6.9944373015783752E+000          5.9356469026708202E-003         -1.9755743606029932E-001          9.9847848856161825E+000          8.9152151143837877E+000         -6.0049237973984919E+000         -6.0049237973984919E+000         -6.0049237973984919E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849906759575794E+053         -1.8536970378818985E+035          0.0000000000000000E+000         -1.8536970378818985E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1020          1.7772390221604478E+007          2.1972782118052003E+000          1.8945893497708820E+001          2.0583957415886960E+002          2.3039308006238133E+002          7.3645313675109021E+000          6.9949498082934820E+000          6.2449384888293973E-003         -1.9735074468551411E-001          9.9818965202235770E+000          8.9181034797763896E+000         -5.9197820767920319E+000         -5.9197820767920319E+000         -5.9197820767920319E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849905242283687E+053         -1.8542552542079848E+035          0.0000000000000000E+000         -1.8542552542079848E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1025          1.7774956072503172E+007          2.1970011087485877E+000          1.8944300595082385E+001          2.0592964740666994E+002          2.3032134640782360E+002          7.3626746950607229E+000          6.9955792538880930E+000          6.5652893518626113E-003         -1.9710480800924712E-001          9.9783691242636099E+000          8.9216308757363532E+000         -5.8242379688139572E+000         -5.8242379688139572E+000         -5.8242379688139572E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849903740534743E+053         -1.8549332597264301E+035          0.0000000000000000E+000         -1.8549332597264301E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1030          1.7777558241173375E+007          2.1966518597933624E+000          1.8942292872685876E+001          2.0604399782483745E+002          2.3023011482984029E+002          7.3603226698458410E+000          6.9963844600095042E+000          6.9024769156199577E-003         -1.9679820310875587E-001          9.9738880764813533E+000          8.9261119235186079E+000         -5.7234926671500750E+000         -5.7234926671500750E+000         -5.7234926671500750E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849902216893402E+053         -1.8557793818797726E+035          0.0000000000000000E+000         -1.8557793818797726E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1035          1.7780133957907572E+007          2.1962209855911450E+000          1.8939815765799107E+001          2.0618636868161843E+002          2.3011627282172896E+002          7.3574021926436597E+000          6.9973964884250250E+000          7.2609533807781040E-003         -1.9643841325106948E-001          9.9683044350702179E+000          8.9316955649297469E+000         -5.6227473654861919E+000         -5.6227473654861919E+000         -5.6227473654861919E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849900707953704E+053         -1.8568294753643481E+035          0.0000000000000000E+000         -1.8568294753643481E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1040          1.7782696411709990E+007          2.1956810680834296E+000          1.8936711537451909E+001          2.0636684915695389E+002          2.2997155165773890E+002          7.3537125050354009E+000          6.9986945735312345E+000          7.6372576875634928E-003         -1.9597489122124415E-001          9.9612189030713854E+000          8.9387810969285759E+000         -5.5168008701365014E+000         -5.5168008701365014E+000         -5.5168008701365014E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849899205809446E+053         -1.8581497005512187E+035          0.0000000000000000E+000         -1.8581497005512187E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1045          1.7785317622260910E+007          2.1949761630876723E+000          1.8932658338923915E+001          2.0660610446941379E+002          2.2977900060324646E+002          7.3488428100635916E+000          7.0004415532050137E+000          8.0241527456267545E-003         -1.9534662888573562E-001          9.9518133431209765E+000          8.9481866568789865E+000         -5.3986343274625748E+000         -5.3986343274625748E+000         -5.3986343274625748E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849897667949575E+053         -1.8598610766249393E+035          0.0000000000000000E+000         -1.8598610766249393E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1050          1.7788004813726008E+007          2.1940437333529950E+000          1.8927296208197500E+001          2.0692925173593207E+002          2.2951766322890967E+002          7.3423046025938534E+000          7.0028486144480437E+000          8.4361302676165643E-003         -1.9450144323280019E-001          9.9390869457189872E+000          8.9609130542809758E+000         -5.2762308673594500E+000         -5.2762308673594500E+000         -5.2762308673594500E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          5.3849896089664270E+053         -1.8621075360584378E+035          0.0000000000000000E+000         -1.8621075360584378E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
